### BEGIN ps -ef###

UID          PID    PPID  C STIME TTY          TIME CMD
morin      22339   21844  0 20:34 ?        00:00:02 /usr/share/code/code --type=renderer --enable-crashpad --crashpad-handler-pid=21858 --enable-crash-reporter=3ec416d6-5afb-4dc3-8301-ab6eca1645b3,no_channel --user-data-dir=/home/morin/.config/Code --standard-schemes=vscode-webview,vscode-file --secure-schemes=vscode-webview,vscode-file --bypasscsp-schemes --cors-schemes=vscode-webview,vscode-file --fetch-schemes=vscode-webview,vscode-file --service-worker-schemes=vscode-webview --streaming-schemes --app-path=/usr/share/code/resources/app --enable-sandbox --enable-blink-features=HighlightAPI --lang=en-US --num-raster-threads=4 --enable-main-frame-before-activation --renderer-client-id=7 --launch-time-ticks=75433797049 --shared-files=v8_context_snapshot_data:100 --field-trial-handle=0,i,6416182853391815067,16631297479145189664,131072 --disable-features=CalculateNativeWinOcclusion,SpareRendererForSitePerProcess --vscode-window-config=vscode:40e3d67a-04f6-42b4-8c37-a9e21cd8038f
morin      22362   22064  0 20:34 ?        00:00:00 /bin/python3 -m ipykernel_launcher --ip=127.0.0.1 --stdin=9008 --control=9006 --hb=9005 --Session.signature_scheme="hmac-sha256" --Session.key=b"b78bca0e-7bac-43a0-9a38-4433bda2c2e5" --shell=9007 --transport="tcp" --iopub=9009 --f=/home/morin/.local/share/jupyter/runtime/kernel-v2-22064IofWgz1hdHyD.json
morin      22441    2071  6 20:35 ?        00:02:56 /snap/firefox/1943/usr/lib/firefox/firefox https://cdn.discordapp.com/attachments/884190721723215942/1032089465503625326/SSHConsole.ipynb
morin      22800   22441  0 20:35 ?        00:00:00 /snap/firefox/1943/usr/lib/firefox/firefox -contentproc -parentBuildID 20221007191409 -prefsLen 27231 -prefMapSize 228560 -appDir /snap/firefox/1943/usr/lib/firefox/browser {dd485e4f-aedb-4484-a6a0-89652340db5c} 22441 true socket
morin      22827   22441  0 20:35 ?        00:00:00 /snap/firefox/1943/usr/lib/firefox/firefox -contentproc -childID 1 -isForBrowser -prefsLen 27372 -prefMapSize 228560 -jsInitLen 246848 -parentBuildID 20221007191409 -appDir /snap/firefox/1943/usr/lib/firefox/browser {d8bc06e6-9287-43bb-822a-ec01e3e4d665} 22441 true tab
morin      22880   22441  0 20:35 ?        00:00:01 /snap/firefox/1943/usr/lib/firefox/firefox -contentproc -childID 2 -isForBrowser -prefsLen 31864 -prefMapSize 228560 -jsInitLen 246848 -parentBuildID 20221007191409 -appDir /snap/firefox/1943/usr/lib/firefox/browser {d369c58c-6439-49ca-a195-ebae2a58649c} 22441 true tab
morin      22944   22441  0 20:35 ?        00:00:13 /snap/firefox/1943/usr/lib/firefox/firefox -contentproc -childID 3 -isForBrowser -prefsLen 31999 -prefMapSize 228560 -jsInitLen 246848 -parentBuildID 20221007191409 -appDir /snap/firefox/1943/usr/lib/firefox/browser {b8bcaef2-0b0c-4859-9da6-b95ef055d74e} 22441 true tab
morin      22980   22441  0 20:35 ?        00:00:00 /snap/firefox/1943/usr/lib/firefox/firefox -contentproc -childID 4 -isForBrowser -prefsLen 31999 -prefMapSize 228560 -jsInitLen 246848 -parentBuildID 20221007191409 -appDir /snap/firefox/1943/usr/lib/firefox/browser {76e654e9-2d42-4f33-b536-1531b5be51a6} 22441 true tab
morin      22984   22441  0 20:35 ?        00:00:09 /snap/firefox/1943/usr/lib/firefox/firefox -contentproc -childID 5 -isForBrowser -prefsLen 31999 -prefMapSize 228560 -jsInitLen 246848 -parentBuildID 20221007191409 -appDir /snap/firefox/1943/usr/lib/firefox/browser {110deaef-315e-497c-8d4f-44ed1b34cd6a} 22441 true tab
morin      22989   22441  0 20:35 ?        00:00:14 /snap/firefox/1943/usr/lib/firefox/firefox -contentproc -childID 6 -isForBrowser -prefsLen 31999 -prefMapSize 228560 -jsInitLen 246848 -parentBuildID 20221007191409 -appDir /snap/firefox/1943/usr/lib/firefox/browser {f00118bd-93b8-4c36-b309-b60ae6e7020d} 22441 true tab
morin      23434   21844  0 20:35 ?        00:00:04 /usr/share/code/code --type=renderer --enable-crashpad --crashpad-handler-pid=21858 --enable-crash-reporter=3ec416d6-5afb-4dc3-8301-ab6eca1645b3,no_channel --user-data-dir=/home/morin/.config/Code --standard-schemes=vscode-webview,vscode-file --secure-schemes=vscode-webview,vscode-file --bypasscsp-schemes --cors-schemes=vscode-webview,vscode-file --fetch-schemes=vscode-webview,vscode-file --service-worker-schemes=vscode-webview --streaming-schemes --app-path=/usr/share/code/resources/app --enable-sandbox --enable-blink-features=HighlightAPI --lang=en-US --num-raster-threads=4 --enable-main-frame-before-activation --renderer-client-id=9 --launch-time-ticks=75468303633 --shared-files=v8_context_snapshot_data:100 --field-trial-handle=0,i,6416182853391815067,16631297479145189664,131072 --disable-features=CalculateNativeWinOcclusion,SpareRendererForSitePerProcess --vscode-window-config=vscode:40e3d67a-04f6-42b4-8c37-a9e21cd8038f
root       23649       2  0 20:40 ?        00:00:00 [kworker/16:0-mm_percpu_wq]
root       23651       2  0 20:40 ?        00:00:00 [kworker/17:2-mm_percpu_wq]
morin      23699       1  0 20:42 ?        00:00:00 /usr/bin/python3 /usr/bin/gnome-terminal --wait
morin      23700   23699  0 20:42 ?        00:00:00 /usr/bin/gnome-terminal.real --wait
morin      23704    4991  0 20:42 pts/4    00:00:00 bash
morin      23790   22064  0 20:43 ?        00:00:02 /bin/python3 -m ipykernel_launcher --ip=127.0.0.1 --stdin=9013 --control=9011 --hb=9010 --Session.signature_scheme="hmac-sha256" --Session.key=b"364406e2-9286-4c5d-8c9d-ca6b059eb67c" --shell=9012 --transport="tcp" --iopub=9014 --f=/home/morin/.local/share/jupyter/runtime/kernel-v2-22064nS34mhDxiIKF.json
root       23948       2  0 20:46 ?        00:00:01 [kworker/u64:0-dm_vblank_control_workq]
root       24078       2  0 20:52 ?        00:00:00 [kworker/0:0-events]
root       24104       2  0 20:54 ?        00:00:01 [kworker/u64:1-phy0]
root       24176       2  0 20:56 ?        00:00:00 [kworker/30:0-mm_percpu_wq]
root       24412       2  0 20:57 ?        00:00:00 [kworker/29:2]
root       24493       2  0 20:59 ?        00:00:00 [kworker/1:1-mm_percpu_wq]
root       24653       2  0 21:00 ?        00:00:00 [kworker/2:0-mm_percpu_wq]
root       24654       2  0 21:00 ?        00:00:00 [kworker/12:0-mm_percpu_wq]
root       24882       2  0 21:00 ?        00:00:00 [kworker/20:1-mm_percpu_wq]
morin      24891   22441  0 21:01 ?        00:00:03 /snap/firefox/1943/usr/lib/firefox/firefox -contentproc -parentBuildID 20221007191409 -prefsLen 32517 -prefMapSize 228560 -appDir /snap/firefox/1943/usr/lib/firefox/browser {475e0aef-8fb9-43f6-81dd-73b443ea9579} 22441 true rdd
morin      24968   22441  0 21:01 ?        00:00:00 /snap/firefox/1943/usr/lib/firefox/firefox -contentproc -parentBuildID 20221007191409 -sandboxingKind 1 -prefsLen 32517 -prefMapSize 228560 -appDir /snap/firefox/1943/usr/lib/firefox/browser {ad0330d5-5a1b-46eb-a711-568dc1990319} 22441 true utility
morin      25302   22441  0 21:01 ?        00:00:04 /snap/firefox/1943/usr/lib/firefox/firefox -contentproc -childID 30 -isForBrowser -prefsLen 32517 -prefMapSize 228560 -jsInitLen 246848 -parentBuildID 20221007191409 -appDir /snap/firefox/1943/usr/lib/firefox/browser {25a5395c-eac2-4613-819f-eb75b7490c67} 22441 true tab
root       25350       2  0 21:01 ?        00:00:00 [kworker/21:1-cgroup_destroy]
morin      25415   22441  0 21:01 ?        00:00:05 /snap/firefox/1943/usr/lib/firefox/firefox -contentproc -childID 32 -isForBrowser -prefsLen 32517 -prefMapSize 228560 -jsInitLen 246848 -parentBuildID 20221007191409 -appDir /snap/firefox/1943/usr/lib/firefox/browser {f6c13a07-b82d-47ca-98ba-d5c1fc531ff5} 22441 true tab
root       25443       2  0 21:01 ?        00:00:00 [kworker/6:2-events]
root       25464       2  0 21:03 ?        00:00:00 [kworker/8:0-events]
root       25509       2  0 21:04 ?        00:00:00 [kworker/28:2-mm_percpu_wq]
root       25540       2  0 21:04 ?        00:00:00 [kworker/3:1-mm_percpu_wq]
root       26041       2  0 21:05 ?        00:00:00 [kworker/1:0-events]
root       26139       2  0 21:05 ?        00:00:00 [kworker/5:1-cgroup_destroy]
root       26224       2  0 21:05 ?        00:00:00 [kworker/19:1-rcu_par_gp]
root       26592       2  0 21:05 ?        00:00:00 [kworker/24:0-events]
root       26603       2  0 21:05 ?        00:00:00 [kworker/18:2-mm_percpu_wq]
root       26676       2  0 21:05 ?        00:00:00 [kworker/10:0-events]
root       26690       2  0 21:06 ?        00:00:00 [kworker/25:0-mm_percpu_wq]
morin      26890   22441  3 21:06 ?        00:00:28 /snap/firefox/1943/usr/lib/firefox/firefox -contentproc -childID 34 -isForBrowser -prefsLen 32629 -prefMapSize 228560 -jsInitLen 246848 -parentBuildID 20221007191409 -appDir /snap/firefox/1943/usr/lib/firefox/browser {776af164-83c8-4f5c-911c-7005ca78518a} 22441 true tab
root       26912       2  0 21:06 ?        00:00:00 [kworker/9:1-mm_percpu_wq]
root       26937       2  0 21:06 ?        00:00:00 [kworker/30:1-pm]
root       27043       2  0 21:06 ?        00:00:00 [kworker/7:2-events]
root       27141       2  0 21:06 ?        00:00:00 [kworker/12:2-events]
root       27496       2  0 21:06 ?        00:00:00 [kworker/16:2-events]
root       27594       2  0 21:06 ?        00:00:00 [kworker/26:0]
morin      27706   22441  0 21:06 ?        00:00:00 /snap/firefox/1943/usr/lib/firefox/firefox -contentproc -childID 35 -isForBrowser -prefsLen 32685 -prefMapSize 228560 -jsInitLen 246848 -parentBuildID 20221007191409 -appDir /snap/firefox/1943/usr/lib/firefox/browser {f8f454b5-5bcc-40c9-935b-aa3c811e1dad} 22441 true tab
morin      27771   22441  0 21:08 ?        00:00:01 /snap/firefox/1943/usr/lib/firefox/firefox -contentproc -childID 36 -isForBrowser -prefsLen 32741 -prefMapSize 228560 -jsInitLen 246848 -parentBuildID 20221007191409 -appDir /snap/firefox/1943/usr/lib/firefox/browser {eeb4ec57-78eb-419d-996c-128212c7a6ee} 22441 true tab
root       27793       2  0 21:08 ?        00:00:00 [kworker/0:1]
morin      27869   22441  0 21:08 ?        00:00:03 /snap/firefox/1943/usr/lib/firefox/firefox -contentproc -childID 38 -isForBrowser -prefsLen 32741 -prefMapSize 228560 -jsInitLen 246848 -parentBuildID 20221007191409 -appDir /snap/firefox/1943/usr/lib/firefox/browser {bfd25c46-1bf3-43f3-89ea-835376073364} 22441 true tab
morin      27915   22441  0 21:08 ?        00:00:04 /snap/firefox/1943/usr/lib/firefox/firefox -contentproc -childID 40 -isForBrowser -prefsLen 32741 -prefMapSize 228560 -jsInitLen 246848 -parentBuildID 20221007191409 -appDir /snap/firefox/1943/usr/lib/firefox/browser {5b1e24df-4296-4f2b-ada3-3e8df80e16ab} 22441 true tab
morin      27925   22441  0 21:08 ?        00:00:01 /snap/firefox/1943/usr/lib/firefox/firefox -contentproc -childID 41 -isForBrowser -prefsLen 32741 -prefMapSize 228560 -jsInitLen 246848 -parentBuildID 20221007191409 -appDir /snap/firefox/1943/usr/lib/firefox/browser {06c72f66-5b3b-4bc8-8d2c-90eab11d3d02} 22441 true tab
root       27983       2  0 21:08 ?        00:00:00 [kworker/21:2-mm_percpu_wq]
root       28011       2  0 21:09 ?        00:00:00 [kworker/14:0-mm_percpu_wq]
root       28357       2  0 21:09 ?        00:00:00 [kworker/22:1-events]
root       28416       1  0 21:09 ?        00:00:00 sshd: /usr/sbin/sshd -D [listener] 0 of 10-100 startups
root       28454       2  0 21:09 ?        00:00:00 [kworker/5:3-events]
root       28739       2  0 21:10 ?        00:00:00 [kworker/31:0-events]
root       28746   28416  0 21:10 ?        00:00:00 sshd: morin [priv]
morin      28783   28746  0 21:10 ?        00:00:00 sshd: morin
root       28900   28416  0 21:11 ?        00:00:00 sshd: morin [priv]
morin      28936   28900  0 21:11 ?        00:00:00 sshd: morin
morin      28970   22441  0 21:11 ?        00:00:00 /snap/firefox/1943/usr/lib/firefox/firefox -contentproc -childID 42 -isForBrowser -prefsLen 32797 -prefMapSize 228560 -jsInitLen 246848 -parentBuildID 20221007191409 -appDir /snap/firefox/1943/usr/lib/firefox/browser {5fbec977-4c69-4ef3-a8f9-a0e217528882} 22441 true tab
root       28996       2  0 21:11 ?        00:00:00 [kworker/4:2-events]
root       28997       2  0 21:11 ?        00:00:00 [kworker/11:0-events]
morin      29011   22441  0 21:11 ?        00:00:00 /snap/firefox/1943/usr/lib/firefox/firefox -contentproc -childID 43 -isForBrowser -prefsLen 32797 -prefMapSize 228560 -jsInitLen 246848 -parentBuildID 20221007191409 -appDir /snap/firefox/1943/usr/lib/firefox/browser {812bfe60-31ba-49f8-aa1c-40bacf48a937} 22441 true tab
morin      29045   22441  0 21:11 ?        00:00:00 /snap/firefox/1943/usr/lib/firefox/firefox -contentproc -childID 44 -isForBrowser -prefsLen 32797 -prefMapSize 228560 -jsInitLen 246848 -parentBuildID 20221007191409 -appDir /snap/firefox/1943/usr/lib/firefox/browser {4625b53d-251c-450f-834f-0b80101fc443} 22441 true tab
root       29068       2  0 21:11 ?        00:00:00 [kworker/15:1-mm_percpu_wq]
root       29071   28416  0 21:12 ?        00:00:00 sshd: morin [priv]
morin      29107   29071  0 21:12 ?        00:00:00 sshd: morin@notty
root       29120   28416  0 21:13 ?        00:00:00 sshd: morin [priv]
morin      29156   29120  0 21:13 ?        00:00:00 sshd: morin@notty
root       29177       2  0 21:14 ?        00:00:00 [kworker/u64:2-writeback]
root       29196       2  0 21:14 ?        00:00:00 [kworker/14:1-mm_percpu_wq]
root       29285       2  0 21:18 ?        00:00:00 [kworker/15:2-mm_percpu_wq]
root       29291       2  0 21:19 ?        00:00:00 [kworker/30:2]
root       29300   28416  3 21:19 ?        00:00:00 sshd: morin [priv]
morin      29336   29300  0 21:19 ?        00:00:00 sshd: morin@notty
morin      29337   29336  0 21:19 ?        00:00:00 ps -ef
### End ps -ef###

### BEGIN netstat -an --inet###

### End netstat -an --inet###

### BEGIN last -adx###

morin    pts/5        Tue Oct 18 21:10 - 21:10  (00:00)     192.168.0.213
runlevel (to lvl 5)   Mon Oct 17 18:37   still running      0.0.0.0
morin    tty1         Mon Oct 17 18:37    gone - no logout  0.0.0.0
reboot   system boot  Mon Oct 17 18:37   still running      0.0.0.0
shutdown system down  Mon Oct 17 00:56 - 18:37  (17:41)     0.0.0.0
morin    tty1         Sun Oct 16 02:56 - 00:56  (22:00)     0.0.0.0
runlevel (to lvl 5)   Sun Oct 16 02:56 - 00:56  (22:00)     0.0.0.0
reboot   system boot  Sun Oct 16 02:56 - 00:56  (22:00)     0.0.0.0
morin    tty1         Tue Oct 11 01:46 - crash (5+01:09)    0.0.0.0
runlevel (to lvl 5)   Mon Oct 10 20:51 - 02:56 (5+06:04)    0.0.0.0
reboot   system boot  Mon Oct 10 20:51 - 00:56 (6+04:05)    0.0.0.0
morin    tty1         Sat Oct  8 14:32 - crash (2+06:18)    0.0.0.0
runlevel (to lvl 5)   Sat Oct  8 14:30 - 20:51 (2+06:20)    0.0.0.0
reboot   system boot  Sat Oct  8 14:30 - 00:56 (8+10:25)    0.0.0.0
shutdown system down  Sat Oct  8 00:15 - 14:30  (14:15)     0.0.0.0
morin    tty1         Sun Oct  2 20:59 - down  (5+03:15)    0.0.0.0
runlevel (to lvl 5)   Sun Oct  2 20:56 - 00:15 (5+03:18)    0.0.0.0
reboot   system boot  Sun Oct  2 20:56 - 00:15 (5+03:19)    0.0.0.0
shutdown system down  Sun Oct  2 20:55 - 20:56  (00:00)     0.0.0.0
runlevel (to lvl 5)   Sun Oct  2 20:55 - 20:55  (00:00)     0.0.0.0
reboot   system boot  Sun Oct  2 20:55 - 20:55  (00:00)     0.0.0.0
shutdown system down  Tue Sep 20 03:47 - 20:55 (12+17:07)   0.0.0.0
runlevel (to lvl 5)   Sun Sep 18 22:46 - 03:47 (1+05:00)    0.0.0.0
morin    tty1         Sun Sep 18 22:46 - 03:47 (1+05:00)    0.0.0.0
reboot   system boot  Sun Sep 18 22:46 - 03:47 (1+05:00)    0.0.0.0
shutdown system down  Sun Sep 18 17:28 - 22:46  (05:17)     0.0.0.0
morin    tty1         Sun Sep 18 17:28 - 17:28  (00:00)     0.0.0.0
runlevel (to lvl 5)   Sun Sep 18 17:28 - 17:28  (00:00)     0.0.0.0
reboot   system boot  Sun Sep 18 17:27 - 17:28  (00:00)     0.0.0.0
morin    tty1         Sun Sep 11 23:54 - 14:59 (5+15:04)    0.0.0.0
runlevel (to lvl 5)   Sun Sep 11 23:34 - 17:28 (6+17:53)    0.0.0.0
reboot   system boot  Sun Sep 11 23:34 - 17:28 (6+17:54)    0.0.0.0
shutdown system down  Sun Sep 11 23:33 - 23:34  (00:00)     0.0.0.0
morin    tty1         Thu Sep  8 16:31 - down  (3+07:01)    0.0.0.0
runlevel (to lvl 5)   Thu Sep  8 16:31 - 23:33 (3+07:02)    0.0.0.0
reboot   system boot  Thu Sep  8 16:31 - 23:33 (3+07:02)    0.0.0.0
shutdown system down  Wed Sep  7 05:24 - 16:31 (1+11:06)    0.0.0.0
morin    tty1         Tue Sep  6 22:46 - down   (06:38)     0.0.0.0
runlevel (to lvl 5)   Tue Sep  6 22:46 - 05:24  (06:38)     0.0.0.0
reboot   system boot  Tue Sep  6 22:46 - 05:24  (06:38)     0.0.0.0
shutdown system down  Tue Sep  6 03:29 - 22:46  (19:16)     0.0.0.0
morin    tty1         Tue Sep  6 02:32 - down   (00:56)     0.0.0.0
runlevel (to lvl 5)   Tue Sep  6 02:32 - 03:29  (00:56)     0.0.0.0
reboot   system boot  Tue Sep  6 02:32 - 03:29  (00:57)     0.0.0.0
shutdown system down  Sun Sep  4 04:21 - 02:32 (1+22:10)    0.0.0.0
morin    tty1         Sat Sep  3 23:32 - 04:21  (04:49)     0.0.0.0
runlevel (to lvl 5)   Sat Sep  3 23:32 - 04:21  (04:49)     0.0.0.0
reboot   system boot  Sat Sep  3 23:32 - 04:21  (04:49)     0.0.0.0
shutdown system down  Sat Sep  3 23:31 - 23:32  (00:00)     0.0.0.0
morin    tty1         Sat Sep  3 23:29 - down   (00:02)     0.0.0.0
runlevel (to lvl 5)   Sat Sep  3 23:29 - 23:31  (00:02)     0.0.0.0
reboot   system boot  Sat Sep  3 23:29 - 23:31  (00:02)     0.0.0.0
shutdown system down  Sat Sep  3 23:28 - 23:29  (00:00)     0.0.0.0
morin    tty2         Sat Sep  3 23:26 - 23:28  (00:01)     0.0.0.0
morin    :0           Sat Sep  3 23:26 - 23:26  (00:00)     0.0.0.0
morin    tty2         Sat Sep  3 23:25 - 23:26  (00:00)     0.0.0.0
morin    :0           Sat Sep  3 23:25 - 23:25  (00:00)     0.0.0.0
morin    :0           Sat Sep  3 23:25 - 23:25  (00:00)     0.0.0.0
morin    tty1         Sat Sep  3 23:21 - down   (00:07)     0.0.0.0
runlevel (to lvl 5)   Sat Sep  3 23:20 - 23:28  (00:07)     0.0.0.0
reboot   system boot  Sat Sep  3 23:20 - 23:28  (00:07)     0.0.0.0
morin    :0           Sat Sep  3 23:06 - 23:19  (00:12)     0.0.0.0
morin    tty2         Sat Sep  3 22:49 - 23:05  (00:16)     0.0.0.0
runlevel (to lvl 5)   Sat Sep  3 22:49 - 23:20  (00:31)     0.0.0.0
reboot   system boot  Sat Sep  3 22:49 - 23:28  (00:39)     0.0.0.0
morin    tty2         Sat Sep  3 14:12 - crash  (08:36)     0.0.0.0
runlevel (to lvl 5)   Sat Sep  3 14:12 - 22:49  (08:36)     0.0.0.0
reboot   system boot  Sat Sep  3 14:12 - 23:28  (09:15)     0.0.0.0
morin    tty2         Sat Sep  3 01:37 - crash  (12:35)     0.0.0.0
runlevel (to lvl 5)   Sat Sep  3 01:37 - 14:12  (12:35)     0.0.0.0
reboot   system boot  Sat Sep  3 01:37 - 23:28  (21:51)     0.0.0.0
shutdown system down  Sat Sep  3 01:34 - 01:37  (00:02)     0.0.0.0
runlevel (to lvl 5)   Sat Sep  3 01:31 - 01:34  (00:03)     0.0.0.0
morin    tty2         Sat Sep  3 01:31 - down   (00:03)     0.0.0.0
reboot   system boot  Sat Sep  3 01:31 - 01:34  (00:03)     0.0.0.0

wtmp begins Sat Sep  3 01:31:19 2022
### End last -adx###

### BEGIN cut -d: -f1 /etc/passwd###

root
daemon
bin
sys
sync
games
man
lp
mail
news
uucp
proxy
www-data
backup
list
irc
gnats
nobody
systemd-network
systemd-resolve
messagebus
systemd-timesync
syslog
_apt
tss
uuidd
systemd-oom
tcpdump
avahi-autoipd
usbmux
dnsmasq
kernoops
avahi
cups-pk-helper
rtkit
whoopsie
sssd
speech-dispatcher
nm-openvpn
saned
colord
geoclue
pulse
gnome-initial-setup
hplip
morin
_flatpak
sddm
sshd
### End cut -d: -f1 /etc/passwd###

